Models	Hd_A	Hd_F	CN_1	CN_2	Ca4227	G4300	Hg_A	Hg_F	Fe4383	Ca4455	Fe4531	C4668	H_beta	Fe5015	Mg_1	Mg_2	Mg_b	Fe5270	Fe5335	Fe5406	Fe5709	Fe5782	Na_D	TiO_1	TiO_2	
Mbi1.30Zm0.25T00.0300_iTp0.00_Ep0.00.fits.txt	5.26046071211	4.73199599181	-0.0885922774064	-0.019560078145	0.177279681224	-0.139839850729	4.83640907943	4.63821848484	0.809046512612	0.767447689423	0.96148218967	1.15030279294	4.56207507179	2.37362238762	0.0287015042841	0.0605752518282	0.60698990563	1.16607386119	1.38468479709	0.885300005946	0.446099166594	0.538592078162	1.57455075621	0.0305207118509	0.0648277135644	
Mbi1.30Zm0.25T00.0400_iTp0.00_Ep0.00.fits.txt	5.68874359061	5.00055771589	-0.0997596609455	-0.0298150111134	0.178953492019	-0.186332440537	5.25997994555	4.86558618744	0.631794069717	0.6829340394	1.01181522526	1.07289085958	4.7399798094	2.2920323695	0.0291385236235	0.0590115158275	0.571566354432	1.15829836616	1.37506403935	0.848872278967	0.459035321047	0.518854193049	1.47006994066	0.0239682864012	0.0502860424835	
Mbi1.30Zm0.25T00.0500_iTp0.00_Ep0.00.fits.txt	5.91611222591	5.15323612507	-0.105516715669	-0.0347226095371	0.182517345518	-0.19053570276	5.46614549389	4.97879350379	0.564976642899	0.650789277932	1.04740245189	1.04080133031	4.83722599397	2.28969995989	0.0283112603106	0.0574716299692	0.563066177459	1.1591400583	1.36583509493	0.826515034368	0.458554708572	0.496465579874	1.40090689951	0.0210638380572	0.0436981383073	
Mbi1.30Zm0.25T00.0600_iTp0.00_Ep0.00.fits.txt	6.14142846758	5.28320795789	-0.111457190995	-0.0405793160902	0.196241673421	-0.170960002553	5.63532604865	5.04774573731	0.483588625542	0.610614228834	1.10394738701	1.0615762317	4.88679966478	2.31492795938	0.0292414580062	0.0591725379378	0.597262419249	1.18776584914	1.39101533555	0.834009112336	0.484139957649	0.498984100008	1.41534456826	0.0188354268863	0.0393533871481	
Mbi1.30Zm0.25T00.0700_iTp0.00_Ep0.00.fits.txt	6.40161884389	5.46785295862	-0.118039483879	-0.0467330442837	0.196644015704	-0.213749334425	5.89177945759	5.21716403081	0.429598199873	0.576909523754	1.10527539873	1.05529994447	5.03948690254	2.26732787315	0.0276515261031	0.0578792316958	0.604155110195	1.17211959801	1.36809935588	0.817471115173	0.471739164022	0.485039760416	1.37043223788	0.019473954698	0.039783793925	
Mbi1.30Zm0.25T00.0800_iTp0.00_Ep0.00.fits.txt	6.53898989218	5.5723863002	-0.121554770031	-0.0499829321536	0.201143938815	-0.207913552206	6.00853118933	5.31447456672	0.453690487671	0.553723431567	1.12202686976	1.06150315926	5.13747595547	2.25727658471	0.026643870948	0.0572351437918	0.611853141771	1.17690012943	1.36888966591	0.813750681471	0.472358259052	0.480146228079	1.36627848678	0.0189418296748	0.0381833559709	
Mbi1.30Zm0.25T00.0900_iTp0.00_Ep0.00.fits.txt	6.77626428831	5.7382558043	-0.12691700548	-0.0546659596687	0.201745876812	-0.241452156468	6.20626543933	5.45560787741	0.456130282533	0.549409097236	1.13554857622	1.0856995758	5.27630259371	2.27854128721	0.0256121535251	0.0568384973422	0.628512918584	1.18023830577	1.3600638014	0.795244086835	0.470822234622	0.474564091451	1.32528540825	0.0191012591745	0.0370587164371	
Mbi1.30Zm0.25T00.1000_iTp0.00_Ep0.00.fits.txt	7.03462830548	5.84641143087	-0.133480236145	-0.0609681932324	0.190663460702	-0.308495611538	6.4390816759	5.50823308086	0.255526645479	0.516908790689	1.11320616797	0.972104096562	5.31079792065	2.20258475698	0.0238474174769	0.0542895772729	0.622043204796	1.12379715478	1.29098620171	0.742751514618	0.440773289866	0.445691549383	1.25409817394	0.0188711805611	0.0345436273967	
Mbi1.30Zm0.25T00.1500_iTp0.00_Ep0.00.fits.txt	7.86646543411	6.46093100616	-0.154262262131	-0.0793736304382	0.1606937517	-0.423792740714	7.23107120949	6.1025825055	0.169054807644	0.377228665058	1.08436421908	0.694266483897	5.87670370277	1.89897819924	0.0214464331727	0.0491988348697	0.64932040585	0.98593132145	1.15840635168	0.644652928368	0.397119028191	0.393001750338	1.14712357978	0.0142601536847	0.023500129427	
Mbi1.30Zm0.25T00.2000_iTp0.00_Ep0.00.fits.txt	8.64131708475	6.97452049392	-0.172415301419	-0.0953013559109	0.152974460226	-0.546867521268	7.98114815888	6.55029972878	0.00250257672386	0.294434343455	1.08332086423	0.640602581709	6.26787820223	1.82323553561	0.0213680767869	0.0502280286872	0.720175861045	0.962189111458	1.14100929542	0.628664658427	0.411550268922	0.382195931847	1.16689364913	0.0136506950409	0.0224904847384	
